Fecha_publicación;CCAA;Pfizer;Moderna;AstraZeneca;Janssen;Personas_pauta_completa
31/03/2021;Asturias;203315;32700;46000;0;87093
31/03/2021;Baleares;112680;18000;52700;0;45509
31/03/2021;Canarias;232800;35800;98100;0;104712
31/03/2021;Cantabria;97845;15300;26200;0;44056
31/03/2021;Castilla y Leon;463035;78300;108100;0;198064
31/03/2021;Castilla La Mancha;300555;49600;92200;0;122854
31/03/2021;Cataluña;1027880;168400;350800;0;421043
31/03/2021;C Valenciana;586360;96800;228100;0;251514
31/03/2021;Extremadura;178505;28100;47900;0;74629
31/03/2021;Galicia;427165;73600;121900;0;154528
31/03/2021;La Rioja;50375;7800;14400;0;20966
31/03/2021;Madrid;838815;136100;305800;0;359895
31/03/2021;Murcia;197285;29400;68100;0;85655
31/03/2021;Navarra;95505;15400;29800;0;37309
31/03/2021;País Vasco;314550;52900;100200;0;105534
31/03/2021;Ceuta;7830;1300;3900;0;3601
31/03/2021;Melilla;7830;1200;3900;0;2423
31/03/2021;Fuerzas Armadas;19500;0;36100;0;4991
31/03/2021;España;6470295;1044000;2175700;0;2721084
01/04/2021;Andalucía;1098720;168000;381600;0;514632
01/04/2021;Aragón;209745;35300;59900;0;93627
01/04/2021;Asturias;203315;32700;46000;0;89604
01/04/2021;Baleares;112680;18000;52700;0;45509
01/04/2021;Canarias;232800;35800;98100;0;108593
01/04/2021;Cantabria;97845;15300;26200;0;44056
01/04/2021;Castilla y Leon;463035;78300;108100;0;207364
01/04/2021;Castilla La Mancha;300555;49600;92200;0;122854
01/04/2021;Cataluña;1027880;168400;350800;0;431509
01/04/2021;C Valenciana;586360;96800;228100;0;257143
01/04/2021;Extremadura;178505;28100;47900;0;76693
01/04/2021;Galicia;427165;73600;121900;0;162397
01/04/2021;La Rioja;50375;7800;14400;0;21980
01/04/2021;Madrid;838815;136100;305800;0;376909
01/04/2021;Murcia;197285;29400;68100;0;87958
01/04/2021;Navarra;95505;15400;29800;0;39638
01/04/2021;País Vasco;314550;52900;100200;0;105534
01/04/2021;Ceuta;7830;1300;3900;0;3601
01/04/2021;Melilla;7830;1200;3900;0;2423
01/04/2021;Fuerzas Armadas;19500;0;36100;0;4991
01/04/2021;España;6470295;1044000;2175700;0;2797015
03/04/2021;Andalucía;1098720;168000;381600;0;521910
03/04/2021;Aragón;209745;35300;59900;0;96792
03/04/2021;Asturias;203315;32700;46000;0;91655
03/04/2021;Baleares;112680;18000;52700;0;49234
03/04/2021;Canarias;232800;35800;98100;0;108921
03/04/2021;Cantabria;97845;15300;26200;0;44814
03/04/2021;Castilla y Leon;463035;78300;108100;0;208312
03/04/2021;Castilla La Mancha;300555;49600;92200;0;130907
03/04/2021;Cataluña;1027880;168400;350800;0;431509
03/04/2021;C Valenciana;586360;96800;228100;0;262265
03/04/2021;Extremadura;178505;28100;47900;0;76769
03/04/2021;Galicia;427165;73600;121900;0;170558
03/04/2021;La Rioja;50375;7800;14400;0;23560
03/04/2021;Madrid;838815;136100;305800;0;377302
03/04/2021;Murcia;197285;29400;68100;0;90452
03/04/2021;Navarra;95505;15400;29800;0;39638
03/04/2021;País Vasco;314550;52900;100200;0;105534
03/04/2021;Ceuta;7830;1300;3900;0;3601
03/04/2021;Melilla;7830;1200;3900;0;2423
03/04/2021;Fuerzas Armadas;19500;0;36100;0;4992
03/04/2021;España;6470295;1044000;2175700;0;2841148
05/04/2021;Andalucía;1098720;168000;381600;0;522041
05/04/2021;Aragón;209745;35300;59900;0;96812
05/04/2021;Asturias;203315;32700;46000;0;92794
05/04/2021;Baleares;112680;18000;52700;0;49354
05/04/2021;Canarias;232800;35800;98100;0;109212
05/04/2021;Cantabria;97845;15300;26200;0;44814
05/04/2021;Castilla y Leon;463035;78300;108100;0;208338
05/04/2021;Castilla La Mancha;300555;49600;92200;0;131200
05/04/2021;Cataluña;1027880;168400;350800;0;439817
05/04/2021;C Valenciana;586360;96800;228100;0;262860
05/04/2021;Extremadura;178505;28100;47900;0;76771
05/04/2021;Galicia;427165;73600;121900;0;171172
05/04/2021;La Rioja;50375;7800;14400;0;23560
05/04/2021;Madrid;838815;136100;305800;0;377368
05/04/2021;Murcia;197285;29400;68100;0;90458
05/04/2021;Navarra;95505;15400;29800;0;39638
05/04/2021;País Vasco;314550;52900;100200;0;105535
05/04/2021;Ceuta;7830;1300;3900;0;3633
05/04/2021;Melilla;7830;1200;3900;0;2430
05/04/2021;Fuerzas Armadas;19500;0;36100;0;4999
05/04/2021;España;6470295;1044000;2175700;0;2852806
06/04/2021;Andalucía;1283580;168000;564800;0;525160
06/04/2021;Aragón;250695;35300;88700;0;96905
06/04/2021;Asturias;241925;32700;68000;0;93428
06/04/2021;Baleares;136080;18000;78000;0;49433
06/04/2021;Canarias;276090;35800;145200;0;110228
06/04/2021;Cantabria;115395;15300;38800;0;44861
06/04/2021;Castilla y Leon;555465;78300;159900;0;213653
06/04/2021;Castilla La Mancha;356715;49600;136400;0;132737
06/04/2021;Cataluña;1220930;168400;519100;0;439833
06/04/2021;C Valenciana;711550;96800;337500;0;262861
06/04/2021;Extremadura;211265;28100;70900;0;77838
06/04/2021;Galicia;532465;73600;180300;0;176199
06/04/2021;La Rioja;50375;7800;21300;0;24234
06/04/2021;Madrid;996765;136100;452500;0;393636
06/04/2021;Murcia;228875;29400;100800;0;90836
06/04/2021;Navarra;113055;15400;44100;0;43166
06/04/2021;País Vasco;314550;52900;148200;0;116130
06/04/2021;Ceuta;9000;1300;5800;0;3635
06/04/2021;Melilla;9000;1200;5800;0;2491
06/04/2021;Fuerzas Armadas;19500;0;66100;0;5027
06/04/2021;España;7633275;1044000;3232200;0;2902291
07/04/2021;Andalucía;1283580;168000;564800;0;528666
07/04/2021;Aragón;250695;35300;88700;0;97890
07/04/2021;Asturias;241925;32700;68000;0;94778
07/04/2021;Baleares;136080;18000;78000;0;50943
07/04/2021;Canarias;276090;35800;145200;0;110228
07/04/2021;Cantabria;115395;15300;38800;0;44961
07/04/2021;Castilla y Leon;555465;78300;159900;0;220281
07/04/2021;Castilla La Mancha;356715;49600;136400;0;138615
07/04/2021;Cataluña;1220930;168400;519100;0;442488
07/04/2021;C Valenciana;711550;96800;337500;0;262860
07/04/2021;Extremadura;211265;28100;70900;0;80163
07/04/2021;Galicia;532465;73600;180300;0;176201
07/04/2021;La Rioja;50375;7800;21300;0;24257
07/04/2021;Madrid;996765;136100;452500;0;407536
07/04/2021;Murcia;228875;29400;100800;0;90860
07/04/2021;Navarra;113055;15400;44100;0;43800
07/04/2021;País Vasco;314550;52900;148200;0;116143
07/04/2021;Ceuta;9000;1300;5800;0;3639
07/04/2021;Melilla;9000;1200;5800;0;2490
07/04/2021;Fuerzas Armadas;19500;0;66100;0;5032
07/04/2021;España;7633275;1044000;3232200;0;2941831
08/04/2021;Andalucía;1283580;168000;564800;0;531513
08/04/2021;Aragón;250695;35300;88700;0;100046
08/04/2021;Asturias;241925;32700;68000;0;95081
08/04/2021;Baleares;140760;18000;78000;0;53422
08/04/2021;Canarias;276090;35800;145200;0;113498
08/04/2021;Cantabria;115395;15300;38800;0;44962
08/04/2021;Castilla y Leon;555465;78300;159900;0;225202
08/04/2021;Castilla La Mancha;356715;49600;136400;0;145499
08/04/2021;Cataluña;1220930;168400;519100;0;448496
08/04/2021;C Valenciana;711550;96800;337500;0;277761
08/04/2021;Extremadura;211265;28100;70900;0;82947
08/04/2021;Galicia;532465;73600;180300;0;182845
08/04/2021;La Rioja;59735;7800;21300;0;24479
08/04/2021;Madrid;996765;136100;452500;0;418706
08/04/2021;Murcia;228875;29400;100800;0;94507
08/04/2021;Navarra;113055;15400;44100;0;45497
08/04/2021;País Vasco;384750;52900;148200;0;124458
08/04/2021;Ceuta;9000;1300;5800;0;3640
08/04/2021;Melilla;9000;1200;5800;0;2637
08/04/2021;Fuerzas Armadas;19500;0;66100;0;5254
08/04/2021;España;7717515;1044000;3232200;0;3020450
09/04/2021;Andalucía;1283580;168000;564800;0;535937
09/04/2021;Aragón;250695;35300;88700;0;101671
09/04/2021;Asturias;241925;32700;68000;0;95799
09/04/2021;Baleares;140760;18000;78000;0;55060
09/04/2021;Canarias;276090;35800;145200;0;114466
09/04/2021;Cantabria;115395;15300;38800;0;45027
09/04/2021;Castilla y Leon;555465;78300;159900;0;229786
09/04/2021;Castilla La Mancha;356715;49600;136400;0;149936
09/04/2021;Cataluña;1220930;168400;519100;0;452141
09/04/2021;C Valenciana;711550;96800;337500;0;284106
09/04/2021;Extremadura;211265;28100;70900;0;85931
09/04/2021;Galicia;532465;73600;180300;0;185443
09/04/2021;La Rioja;59735;7800;21300;0;24721
09/04/2021;Madrid;996765;136100;452500;0;426266
09/04/2021;Murcia;228875;29400;100800;0;98740
09/04/2021;Navarra;113055;15400;44100;0;46365
09/04/2021;País Vasco;384750;52900;148200;0;128843
09/04/2021;Ceuta;9000;1300;5800;0;3641
09/04/2021;Melilla;9000;1200;5800;0;2934
09/04/2021;Fuerzas Armadas;19500;0;66100;0;5296
09/04/2021;España;7717515;1044000;3232200;0;3072109
12/04/2021;Andalucía;1283580;168000;564800;0;540164
12/04/2021;Aragón;250695;35300;88700;0;102152
12/04/2021;Asturias;241925;32700;68000;0;97223
12/04/2021;Baleares;140760;18000;78000;0;56911
12/04/2021;Canarias;276090;35800;145200;0;115354
12/04/2021;Cantabria;115395;15300;38800;0;45346
12/04/2021;Castilla y Leon;555465;78300;159900;0;233240
12/04/2021;Castilla La Mancha;356715;49600;136400;0;152210
12/04/2021;Cataluña;1220930;168400;519100;0;457916
12/04/2021;C Valenciana;711550;96800;337500;0;284107
12/04/2021;Extremadura;211265;28100;70900;0;86236
12/04/2021;Galicia;532465;73600;180300;0;186056
12/04/2021;La Rioja;59735;7800;21300;0;24854
12/04/2021;Madrid;996765;136100;452500;0;431625
12/04/2021;Murcia;228875;29400;100800;0;99406
12/04/2021;Navarra;113055;15400;44100;0;48318
12/04/2021;País Vasco;384750;52900;148200;0;134921
12/04/2021;Ceuta;9000;1300;5800;0;3642
12/04/2021;Melilla;9000;1200;5800;0;3431
12/04/2021;Fuerzas Armadas;19500;0;66100;0;5325
12/04/2021;España;7717515;1044000;3232200;0;3108437
13/04/2021;Andalucía;1468440;219200;564800;0;543734
13/04/2021;Aragón;291645;45800;88700;0;102164
13/04/2021;Asturias;280535;42200;68000;0;98293
13/04/2021;Baleares;158310;24300;81400;0;56938
13/04/2021;Canarias;319380;47800;145200;0;115549
13/04/2021;Cantabria;132945;19900;40500;0;45734
13/04/2021;Castilla y Leon;647895;100800;166900;0;234827
13/04/2021;Castilla La Mancha;412875;63800;142400;0;152656
13/04/2021;Cataluña;1413980;221100;519100;0;458345
13/04/2021;C Valenciana;836740;131600;352300;0;286544
13/04/2021;Extremadura;244025;36200;70900;0;86230
13/04/2021;Galicia;637765;98800;180300;0;191095
13/04/2021;La Rioja;69095;10200;21300;0;24989
13/04/2021;Madrid;1154715;179300;452500;0;435246
13/04/2021;Murcia;260465;37700;100800;0;99416
13/04/2021;Navarra;130605;20100;44100;0;48742
13/04/2021;País Vasco;454950;70900;148200;0;142912
13/04/2021;Ceuta;10170;1600;5800;0;3645
13/04/2021;Melilla;10170;1200;5800;0;3714
13/04/2021;Fuerzas Armadas;19500;0;66100;0;5318
13/04/2021;España;8954205;1372500;3265100;0;3136091
14/04/2021;Andalucía;1468440;219200;564800;0;550974
14/04/2021;Aragón;291645;45800;88700;0;102872
14/04/2021;Asturias;280535;42200;68000;0;101013
14/04/2021;Baleares;158310;24300;81400;0;57582
14/04/2021;Canarias;319380;47800;145200;0;116073
14/04/2021;Cantabria;132945;19900;40500;0;46159
14/04/2021;Castilla y Leon;647895;100800;166900;0;238032
14/04/2021;Castilla La Mancha;412875;63800;142400;0;155240
14/04/2021;Cataluña;1413980;221100;519100;0;462140
14/04/2021;C Valenciana;836740;131600;352300;0;289914
14/04/2021;Extremadura;244025;36200;70900;0;90177
14/04/2021;Galicia;637765;98800;180300;0;196446
14/04/2021;La Rioja;69095;10200;21300;0;25236
14/04/2021;Madrid;1154715;179300;452500;0;437879
14/04/2021;Murcia;260465;37700;100800;0;99986
14/04/2021;Navarra;130605;20100;44100;0;50233
14/04/2021;País Vasco;454950;70900;148200;0;152335
14/04/2021;Ceuta;10170;1600;5800;0;3706
14/04/2021;Melilla;10170;1200;5800;0;3857
14/04/2021;Fuerzas Armadas;19500;0;66100;0;5332
14/04/2021;España;8954205;1372500;3265100;0;3185186
15/04/2021;Andalucía;1468440;219200;564800;0;560007
15/04/2021;Aragón;291645;45800;88700;0;104466
15/04/2021;Asturias;280535;42200;68000;0;104825
15/04/2021;Baleares;158310;24300;81400;0;59713
15/04/2021;Canarias;319380;47800;145200;0;116880
15/04/2021;Cantabria;132945;19900;40500;0;47169
15/04/2021;Castilla y Leon;647895;100800;166900;0;242251
15/04/2021;Castilla La Mancha;412875;63800;142400;0;159850
15/04/2021;Cataluña;1413980;221100;519100;0;470099
15/04/2021;C Valenciana;836740;131600;352300;0;297337
15/04/2021;Extremadura;244025;36200;70900;0;95422
15/04/2021;Galicia;637765;98800;180300;0;202820
15/04/2021;La Rioja;69095;10200;21300;0;25820
15/04/2021;Madrid;1154715;179300;452500;0;440451
15/04/2021;Murcia;260465;37700;100800;0;101109
15/04/2021;Navarra;130605;20100;44100;0;51971
15/04/2021;País Vasco;454950;70900;148200;0;160093
15/04/2021;Ceuta;10170;1600;5800;0;3782
15/04/2021;Melilla;10170;1200;5800;0;4060
15/04/2021;Fuerzas Armadas;19500;0;66100;0;5412
15/04/2021;España;8954205;1372500;3265100;0;3253537
16/04/2021;Andalucía;1468440;219200;589600;0;573151
16/04/2021;Aragón;291645;45800;92600;0;107869
16/04/2021;Asturias;280535;42200;71000;0;109458
16/04/2021;Baleares;162990;24300;81400;0;61620
16/04/2021;Canarias;319380;47800;151600;0;118621
16/04/2021;Cantabria;132945;19900;40500;0;47914
16/04/2021;Castilla y Leon;647895;100800;166900;0;247316
16/04/2021;Castilla La Mancha;412875;63800;142400;0;163851
16/04/2021;Cataluña;1413980;221100;541900;0;482048
16/04/2021;C Valenciana;836740;131600;352300;0;304531
16/04/2021;Extremadura;244025;36200;74000;0;99661
16/04/2021;Galicia;637765;98800;188300;0;209866
16/04/2021;La Rioja;69095;10200;22200;0;25994
16/04/2021;Madrid;1154715;179300;472500;0;442642
16/04/2021;Murcia;260465;37700;105200;0;101760
16/04/2021;Navarra;130605;20100;46000;0;54073
16/04/2021;País Vasco;454950;70900;154700;0;164747
16/04/2021;Ceuta;10170;1600;6100;0;3791
16/04/2021;Melilla;10170;1500;6100;0;4293
16/04/2021;Fuerzas Armadas;19500;0;66100;0;5495
16/04/2021;España;8958885;1372800;3371400;0;3328701
19/04/2021;Andalucía;1468440;219200;589600;0;592173
19/04/2021;Aragón;291645;45800;92600;0;111531
19/04/2021;Asturias;280535;42200;71000;0;113806
19/04/2021;Baleares;162990;24300;81400;0;63725
19/04/2021;Canarias;319380;47800;151600;0;120592
19/04/2021;Cantabria;132945;19900;40500;0;48830
19/04/2021;Castilla y Leon;647895;100800;166900;0;251437
19/04/2021;Castilla La Mancha;412875;63800;142400;0;166655
19/04/2021;Cataluña;1413980;221100;541900;0;496943
19/04/2021;C Valenciana;836740;131600;352300;0;308684
19/04/2021;Extremadura;244025;36200;74000;0;100860
19/04/2021;Galicia;637765;98800;188300;0;216237
19/04/2021;La Rioja;69095;10200;22200;0;26201
19/04/2021;Madrid;1154715;179300;472500;0;452575
19/04/2021;Murcia;260465;37700;105200;0;102077
19/04/2021;Navarra;130605;20100;46000;0;55347
19/04/2021;País Vasco;454950;70900;154700;0;170574
19/04/2021;Ceuta;10170;1600;6100;0;3792
19/04/2021;Melilla;10170;1500;6100;0;4294
19/04/2021;Fuerzas Armadas;19500;0;66100;0;5581
19/04/2021;España;8958885;1372800;3371400;0;3411914
20/04/2021;Andalucía;1653300;219200;589600;0;592173
20/04/2021;Aragón;332595;45800;92600;0;112177
20/04/2021;Asturias;319145;42200;71000;0;115109
20/04/2021;Baleares;179370;24300;81400;0;64049
20/04/2021;Canarias;340440;47800;151600;0;123087
20/04/2021;Cantabria;150495;19900;40500;0;50550
20/04/2021;Castilla y Leon;740325;100800;166900;0;254240
20/04/2021;Castilla La Mancha;469035;63800;142400;0;170611
20/04/2021;Cataluña;1607030;221100;541900;0;498229
20/04/2021;C Valenciana;961930;131600;352300;0;314462
20/04/2021;Extremadura;276785;36200;74000;0;100876
20/04/2021;Galicia;743065;98800;188300;0;224951
20/04/2021;La Rioja;78455;10200;22200;0;26564
20/04/2021;Madrid;1312665;179300;472500;0;457232
20/04/2021;Murcia;292055;37700;105200;0;104198
20/04/2021;Navarra;148155;20100;46000;0;55832
20/04/2021;País Vasco;525150;70900;154700;0;174031
20/04/2021;Ceuta;11340;1600;6100;0;3792
20/04/2021;Melilla;11340;1500;6100;0;4369
20/04/2021;Fuerzas Armadas;19500;0;66100;0;5587
20/04/2021;España;10172175;1372800;3371400;0;3452119
21/04/2021;Andalucía;1653300;219200;589600;0;640471
21/04/2021;Aragón;332595;45800;92600;0;115570
21/04/2021;Asturias;319145;42200;71000;0;118801
21/04/2021;Baleares;179370;24300;81400;0;66514
21/04/2021;Canarias;340440;47800;151600;0;128305
21/04/2021;Cantabria;150495;19900;40500;0;53153
21/04/2021;Castilla y Leon;740325;100800;166900;0;262476
21/04/2021;Castilla La Mancha;469035;63800;142400;0;175928
21/04/2021;Cataluña;1607030;221100;541900;0;530490
21/04/2021;C Valenciana;961930;131600;352300;0;333917
21/04/2021;Extremadura;276785;36200;74000;0;106138
21/04/2021;Galicia;743065;98800;188300;0;232363
21/04/2021;La Rioja;78455;10200;22200;0;27190
21/04/2021;Madrid;1312665;179300;472500;0;463099
21/04/2021;Murcia;292055;37700;105200;0;107229
21/04/2021;Navarra;148155;20100;46000;0;57846
21/04/2021;País Vasco;525150;70900;154700;0;178224
21/04/2021;Ceuta;11340;1600;6100;0;3876
21/04/2021;Melilla;11340;1500;6100;0;4381
21/04/2021;Fuerzas Armadas;19500;0;66100;0;5635
21/04/2021;España;10172175;1372800;3371400;0;3611606
22/04/2021;Andalucía;1653300;219200;651300;26150;667970
22/04/2021;Aragón;332595;45800;102300;4100;119768
22/04/2021;Asturias;319145;42200;78400;3150;122607
22/04/2021;Baleares;184050;24300;89900;3600;69009
22/04/2021;Canarias;362670;47800;167400;6700;132821
22/04/2021;Cantabria;150495;19900;44700;1800;55401
22/04/2021;Castilla y Leon;740325;100800;184300;7400;269734
22/04/2021;Castilla La Mancha;469035;63800;157300;6300;184096
22/04/2021;Cataluña;1607030;221100;598600;24000;578629
22/04/2021;C Valenciana;961930;131600;389100;15600;356717
22/04/2021;Extremadura;276785;36200;81700;3300;112438
22/04/2021;Galicia;743065;98800;208000;8350;241155
22/04/2021;La Rioja;78455;10200;24500;1000;27622
22/04/2021;Madrid;1312665;179300;521900;20900;465052
22/04/2021;Murcia;292055;37700;116200;4650;112107
22/04/2021;Navarra;148155;20100;50800;2050;58861
22/04/2021;País Vasco;525150;70900;170900;6850;178897
22/04/2021;Ceuta;11340;1600;6800;250;4548
22/04/2021;Melilla;11340;1500;6800;250;4732
22/04/2021;Fuerzas Armadas;19500;0;66100;0;5851
22/04/2021;España;10199085;1372800;3717000;146400;3768015
23/04/2021;Andalucía;1653300;219200;651300;26150;679839
23/04/2021;Aragón;332595;45800;102300;4100;123399
23/04/2021;Asturias;319145;42200;78400;3150;124956
23/04/2021;Baleares;184050;24300;89900;3600;70310
23/04/2021;Canarias;362670;47800;167400;6700;135496
23/04/2021;Cantabria;150495;19900;44700;1800;55727
23/04/2021;Castilla y Leon;740325;100800;184300;7400;269734
23/04/2021;Castilla La Mancha;469035;63800;157300;6300;187544
23/04/2021;Cataluña;1607030;221100;598600;24000;617855
23/04/2021;C Valenciana;961930;131600;389100;15600;377224
23/04/2021;Extremadura;276785;36200;81700;3300;114930
23/04/2021;Galicia;743065;98800;208000;8350;244002
23/04/2021;La Rioja;78455;10200;24500;1000;27658
23/04/2021;Madrid;1312665;179300;521900;20900;465880
23/04/2021;Murcia;292055;37700;116200;4650;112888
23/04/2021;Navarra;148155;20100;50800;2050;60385
23/04/2021;País Vasco;525150;70900;170900;6850;179393
23/04/2021;Ceuta;11340;1600;6800;250;4972
23/04/2021;Melilla;11340;1500;6800;250;4748
23/04/2021;Fuerzas Armadas;19500;0;66100;0;5849
23/04/2021;España;10199085;1372800;3717000;146400;3862789
26/04/2021;Andalucía;1653300;219200;651300;26150;690760
26/04/2021;Aragón;332595;45800;102300;4100;128024
26/04/2021;Asturias;319145;42200;78400;3150;127697
26/04/2021;Baleares;184050;24300;89900;3600;75111
26/04/2021;Canarias;362670;47800;167400;6700;141830
26/04/2021;Cantabria;150495;19900;44700;1800;56098
26/04/2021;Castilla y Leon;740325;100800;184300;7400;277383
26/04/2021;Castilla La Mancha;469035;63800;157300;6300;191370
26/04/2021;Cataluña;1607030;221100;598600;24000;629558
26/04/2021;C Valenciana;961930;131600;389100;15600;390622
26/04/2021;Extremadura;276785;36200;81700;3300;115281
26/04/2021;Galicia;743065;98800;208000;8350;250284
26/04/2021;La Rioja;78455;10200;24500;1000;27718
26/04/2021;Madrid;1312665;179300;521900;20900;471507
26/04/2021;Murcia;292055;37700;116200;4650;114351
26/04/2021;Navarra;148155;20100;50800;2050;60516
26/04/2021;País Vasco;525150;70900;170900;6850;183447
26/04/2021;Ceuta;11340;1600;6800;250;5049
26/04/2021;Melilla;11340;1500;6800;250;5010
26/04/2021;Fuerzas Armadas;19500;0;66100;0;5849
26/04/2021;España;10199085;1372800;3717000;146400;3947465
27/04/2021;Andalucía;1907190;248500;669700;26150;708503
27/04/2021;Aragón;393435;51800;105200;4100;128851
27/04/2021;Asturias;372965;47600;80600;3150;130719
27/04/2021;Baleares;207450;27900;92500;3600;75418
27/04/2021;Canarias;420000;47800;167400;6700;144380
27/04/2021;Cantabria;176235;22500;46000;1800;57389
27/04/2021;Castilla y Leon;877215;113700;189500;7400;282609
27/04/2021;Castilla La Mancha;552105;71900;161800;6300;191984
27/04/2021;Cataluña;1887830;251300;615500;24000;636479
27/04/2021;C Valenciana;1136260;151600;400000;15600;396305
27/04/2021;Extremadura;322415;40800;84000;3300;116466
27/04/2021;Galicia;886975;113300;213900;8350;262512
27/04/2021;La Rioja;92495;11600;25100;1000;27722
27/04/2021;Madrid;1539645;204000;536700;20900;476496
27/04/2021;Murcia;335345;42500;119500;4650;114470
27/04/2021;Navarra;173895;22800;52300;2050;64767
27/04/2021;País Vasco;623430;81200;175700;6850;189332
27/04/2021;Ceuta;12510;1600;7000;250;5110
27/04/2021;Melilla;12510;1500;7000;250;5580
27/04/2021;Fuerzas Armadas;25350;0;66100;0;5853
27/04/2021;España;11955255;1553900;3815500;146400;4020945
28/04/2021;Andalucía;1907190;248500;669700;26150;742497
28/04/2021;Aragón;393435;51800;105200;4100;132039
28/04/2021;Asturias;372965;47600;80600;3150;136430
28/04/2021;Baleares;207450;27900;92500;3600;77115
28/04/2021;Canarias;420000;47800;167400;6700;151029
28/04/2021;Cantabria;176235;22500;46000;1800;62091
28/04/2021;Castilla y Leon;877215;113700;189500;7400;292803
28/04/2021;Castilla La Mancha;552105;71900;161800;6300;196348
28/04/2021;Cataluña;1887830;251300;615500;24000;665118
28/04/2021;C Valenciana;1136260;151600;400000;15600;409245
28/04/2021;Extremadura;322415;40800;84000;3300;123042
28/04/2021;Galicia;886975;113300;213900;8350;272717
28/04/2021;La Rioja;92495;11600;25100;1000;28841
28/04/2021;Madrid;1539645;204000;536700;20900;489179
28/04/2021;Murcia;335345;42500;119500;4650;115951
28/04/2021;Navarra;173895;22800;52300;2050;65990
28/04/2021;País Vasco;623430;81200;175700;6850;189332
28/04/2021;Ceuta;12510;1600;7000;250;5554
28/04/2021;Melilla;12510;1500;7000;250;5584
28/04/2021;Fuerzas Armadas;19500;0;66100;0;5853
28/04/2021;España;11949405;1553900;3815500;146400;4166758
29/04/2021;Andalucía;1907190;248500;669700;26150;800160
29/04/2021;Aragón;393435;51800;105200;4100;141407
29/04/2021;Asturias;372965;47600;80600;3150;144084
29/04/2021;Baleares;207450;27900;92500;3600;81296
29/04/2021;Canarias;420000;47800;167400;6700;158731
29/04/2021;Cantabria;176235;22500;46000;1800;63250
29/04/2021;Castilla y Leon;877215;113700;189500;7400;307085
29/04/2021;Castilla La Mancha;552105;71900;161800;6300;204955
29/04/2021;Cataluña;1887830;251300;615500;24000;724242
29/04/2021;C Valenciana;1136260;151600;400000;15600;438808
29/04/2021;Extremadura;322415;40800;84000;3300;130600
29/04/2021;Galicia;886975;113300;213900;8350;280017
29/04/2021;La Rioja;92495;11600;25100;1000;30203
29/04/2021;Madrid;1539645;204000;536700;20900;509048
29/04/2021;Murcia;335345;42500;119500;4650;117873
29/04/2021;Navarra;173895;22800;52300;2050;67555
29/04/2021;País Vasco;623430;81200;175700;6850;196476
29/04/2021;Ceuta;12510;1600;7000;250;5921
29/04/2021;Melilla;12510;1500;7000;250;6143
29/04/2021;Fuerzas Armadas;19500;0;66100;0;5930
29/04/2021;España;11949405;1553900;3815500;146400;4413784
30/04/2021;Andalucía;1907190;248500;669700;48650;846489
30/04/2021;Aragón;393435;51800;105200;7600;150773
30/04/2021;Asturias;372965;47600;80600;5850;152091
30/04/2021;Baleares;214470;27900;92500;6700;86442
30/04/2021;Canarias;420000;54700;172100;12500;165908
30/04/2021;Cantabria;176235;22500;46000;3300;67988
30/04/2021;Castilla y Leon;877215;113700;189500;13800;328108
30/04/2021;Castilla La Mancha;552105;71900;161800;11700;216193
30/04/2021;Cataluña;1887830;251300;615500;44700;783350
30/04/2021;C Valenciana;1136260;151600;400000;29000;478277
30/04/2021;Extremadura;322415;40800;84000;6100;139277
30/04/2021;Galicia;886975;113300;213900;15550;286955
30/04/2021;La Rioja;92495;11600;25100;1900;33201
30/04/2021;Madrid;1539645;204000;536700;38900;532421
30/04/2021;Murcia;335345;42500;119500;8650;119550
30/04/2021;Navarra;173895;22800;52300;3850;70744
30/04/2021;País Vasco;623430;81200;175700;12750;210988
30/04/2021;Ceuta;12510;1800;7000;450;6560
30/04/2021;Melilla;12510;1700;7000;450;6315
30/04/2021;Fuerzas Armadas;19500;0;66100;0;8136
30/04/2021;España;11956425;1561200;3820200;272400;4689766
03/05/2021;Andalucía;1907190;248500;669700;48650;875965
03/05/2021;Aragón;393435;51800;105200;7600;158117
03/05/2021;Asturias;372965;47600;80600;5850;169659
03/05/2021;Baleares;214470;27900;92500;6700;95405
03/05/2021;Canarias;420000;54700;172100;12500;177051
03/05/2021;Cantabria;176235;22500;46000;3300;75620
03/05/2021;Castilla y Leon;877215;113700;189500;13800;345998
03/05/2021;Castilla La Mancha;552105;71900;161800;11700;226583
03/05/2021;Cataluña;1887830;251300;615500;44700;831979
03/05/2021;C Valenciana;1136260;151600;400000;29000;507293
03/05/2021;Extremadura;322415;40800;84000;6100;151653
03/05/2021;Galicia;886975;113300;213900;15550;383988
03/05/2021;La Rioja;92495;11600;25100;1900;34509
03/05/2021;Madrid;1539645;204000;536700;38900;589400
03/05/2021;Murcia;335345;42500;119500;8650;125689
03/05/2021;Navarra;173895;22800;52300;3850;76525
03/05/2021;País Vasco;623430;81200;175700;12750;247312
03/05/2021;Ceuta;12510;1800;7000;450;10884
03/05/2021;Melilla;12510;1700;7000;450;7137
03/05/2021;Fuerzas Armadas;19500;0;66100;0;8136
03/05/2021;España;11956425;1561200;3820200;272400;5098903
04/05/2021;Andalucía;2185650;282000;951000;48650;915632
04/05/2021;Aragón;444915;58700;149400;7600;160122
04/05/2021;Asturias;419765;53800;114600;5850;171486
04/05/2021;Baleares;240210;32000;131500;6700;99077
